n_estimators,learning_rate,max_depth,min_child_weight,gamma,subsample,colsample_bytree,lambda,alpha,accuracy,f1_score,recall,roc_auc,cv_score,train_score,overfitting
500,0.1,5,3,0.3,0.7,0.7,1,0,0.8724375538329027,0.8709301859004825,0.8724375538329027,0.9465321392744493,0.9440071620869077,0.9123562599595159,OK
500,0.1,8,3,0.1,0.9,0.7,3,1,0.8719207579672696,0.8709096244046968,0.8719207579672696,0.9484428852587452,0.9452227043888956,0.9688186399069727,OK
500,0.1,5,5,0.3,0.9,0.9,3,0,0.8723514211886305,0.8708877440643013,0.8723514211886305,0.9471704546531508,0.9451768603304478,0.9106550669710152,OK
500,0.1,8,3,0.0,0.9,0.9,3,0,0.8717484926787252,0.8708582489397145,0.8717484926787252,0.948938180083555,0.9451057629054123,0.9747189801455705,OK
500,0.1,5,3,0.0,0.7,0.9,1,0,0.8721791559000861,0.8708530715674329,0.8721791559000861,0.9465398036540313,0.9440744521750923,0.9155217709634351,OK
500,0.1,5,5,0.1,0.7,0.7,1,0,0.8722652885443584,0.870794243220877,0.8722652885443584,0.9457518803038584,0.9436911086104856,0.9104612601748568,OK
500,0.1,5,5,0.1,0.9,0.9,1,0,0.8721791559000861,0.8707771564319319,0.8721791559000861,0.947316275308248,0.9451211543390098,0.9130668848787631,OK
500,0.1,8,3,0.0,0.9,0.9,1,0,0.8716623600344531,0.8707410654040718,0.8716623600344531,0.9480986882028432,0.9449508227492487,0.9816744907188079,OK
500,0.1,5,5,0.3,0.9,0.9,3,1,0.8720068906115418,0.8707042449234345,0.8720068906115418,0.9467264411690123,0.9451301048682763,0.9095568284594513,OK
500,0.1,8,3,0.0,0.9,0.7,3,0,0.8717484926787252,0.870686710244157,0.8717484926787252,0.9485621049523881,0.9458460299040542,0.972005684999354,OK
500,0.1,5,3,0.3,0.7,0.9,1,0,0.8719207579672696,0.8706612745119042,0.8719207579672696,0.9462047787245152,0.9441875931511999,0.9162754640596064,OK
500,0.1,5,3,0.3,0.9,0.7,3,0,0.872093023255814,0.8706455293405667,0.872093023255814,0.947021582605714,0.9452408653917157,0.9108488737671734,OK
500,0.1,5,5,0.0,0.9,0.9,1,1,0.8720068906115418,0.8706283975549862,0.8720068906115418,0.94701969792221,0.9454121771104095,0.9128300099056806,OK
500,0.1,5,3,0.1,0.7,0.7,3,0,0.8720068906115418,0.8705648011614021,0.8720068906115418,0.9461232527009489,0.9435657696196094,0.9095568284594513,OK
500,0.1,5,3,0.0,0.9,0.9,1,0,0.8719207579672696,0.8705603597084145,0.8719207579672696,0.9481663573153146,0.9455993794538287,0.9153064300788147,OK
500,0.1,8,5,0.3,0.9,0.9,3,1,0.8714039621016365,0.8705113268415002,0.8714039621016365,0.9479335360798067,0.9449773249473399,0.9630905723760713,OK
500,0.1,8,3,0.3,0.9,0.9,1,0,0.8713178294573644,0.8704914681661398,0.8713178294573644,0.9487993955802053,0.9454371492081929,0.9795641500495283,OK
500,0.1,5,3,0.0,0.9,0.7,3,0,0.8719207579672696,0.8704457448883641,0.8719207579672696,0.9471251863503253,0.9449261748611081,0.9107627374133253,OK
500,0.1,5,3,0.0,0.9,0.9,3,1,0.8719207579672696,0.8704457448883641,0.8719207579672696,0.9470356369598426,0.9452367360968796,0.9113656918902623,OK
500,0.1,8,5,0.0,0.7,0.7,3,0,0.8712316968130922,0.870435060836986,0.8712316968130922,0.9462005067752396,0.9425639882892168,0.9646840949222619,OK
500,0.1,5,3,0.1,0.7,0.9,3,1,0.8718346253229974,0.8704161104937517,0.8718346253229974,0.9460506654620009,0.943504665959187,0.9113226237133382,OK
500,0.1,8,5,0.1,0.9,0.7,1,0,0.8713178294573644,0.8704062858614957,0.8713178294573644,0.9482126846307757,0.9451374639499279,0.9704767647185495,OK
500,0.1,5,5,0.3,0.7,0.7,3,0,0.8717484926787252,0.8703481366233523,0.8717484926787252,0.9453194441612434,0.9433408852055323,0.9068650674016969,OK
500,0.1,5,3,0.1,0.7,0.9,3,0,0.8716623600344531,0.8703435681259094,0.8716623600344531,0.9458157441505884,0.9436371678002162,0.9122485895172058,OK
500,0.1,5,3,0.3,0.7,0.7,3,1,0.8716623600344531,0.8703309141748484,0.8716623600344531,0.9458348781754943,0.9432201694957325,0.90753262414402,OK
500,0.1,5,3,0.3,0.9,0.7,1,0,0.8718346253229974,0.8703265562986096,0.8718346253229974,0.9478909960807199,0.9456347356413897,0.9138421120633964,OK
500,0.1,5,3,0.0,0.9,0.7,3,1,0.8719207579672696,0.8702911238650923,0.8719207579672696,0.9464111066947691,0.9448756281154903,0.9079848400017227,OK
500,0.1,5,3,0.0,0.7,0.9,3,1,0.8715762273901809,0.870288144442682,0.8715762273901809,0.9460253209562158,0.9436633623346189,0.9114733623325725,OK
500,0.1,5,3,0.1,0.9,0.9,3,0,0.8714900947459087,0.8702703898900848,0.8714900947459087,0.9473051108021586,0.9452534828459059,0.9124423963133641,OK
500,0.1,5,5,0.1,0.9,0.7,3,0,0.8716623600344531,0.8702291708286648,0.8716623600344531,0.9471547669066522,0.9447420869795142,0.9077910332055644,OK
500,0.1,8,3,0.1,0.7,0.7,1,0,0.8710594315245478,0.8702253367184463,0.8710594315245478,0.946256078014553,0.9431363028076356,0.9790257978379775,OK
500,0.1,5,5,0.3,0.7,0.9,1,0,0.8714900947459087,0.8702200745148889,0.8714900947459087,0.9459548158438053,0.9437786997959762,0.9125931349325983,OK
500,0.1,8,5,0.3,0.7,0.9,1,0,0.8710594315245478,0.8702010055014633,0.8710594315245478,0.9459216095154045,0.9420683814663601,0.9725440372109049,OK
500,0.1,8,3,0.1,0.7,0.7,1,1,0.8709732988802756,0.870193226371895,0.8709732988802756,0.9466609798286453,0.942870076558577,0.9752788664455834,OK
500,0.1,8,3,0.1,0.9,0.9,1,0,0.8709732988802756,0.870193226371895,0.8709732988802756,0.9480239111411576,0.9451599900465748,0.981179206684181,OK
500,0.1,5,3,0.3,0.7,0.9,1,1,0.8715762273901809,0.8701867310731781,0.8715762273901809,0.946106129005114,0.9443301853483769,0.9149618846634222,OK
500,0.1,5,5,0.1,0.7,0.9,1,0,0.8715762273901809,0.8701867310731781,0.8715762273901809,0.9464330946689806,0.943565842765351,0.9135837030018519,OK
500,0.1,5,5,0.0,0.9,0.9,3,1,0.8715762273901809,0.8701612354681458,0.8715762273901809,0.9468876444313742,0.9449335734088443,0.9091692148671346,OK
500,0.1,5,3,0.3,0.9,0.7,3,1,0.8716623600344531,0.87015226403557,0.8716623600344531,0.9466573899553046,0.9451318053722517,0.9085231922132736,OK
500,0.1,5,5,0.3,0.9,0.7,1,1,0.8716623600344531,0.8701393961074201,0.8716623600344531,0.9471539771345172,0.9451789554269743,0.9098583056979198,OK
500,0.1,8,5,0.1,0.7,0.7,3,0,0.8709732988802756,0.870132565223413,0.8709732988802756,0.9461077444481172,0.9429177175614589,0.9632628450837676,OK
500,0.1,8,5,0.1,0.9,0.7,3,1,0.8712316968130922,0.8701159241821431,0.8712316968130922,0.9477975516776628,0.9450229748334792,0.964102674533787,OK
500,0.1,5,3,0.3,0.9,0.9,3,0,0.8714900947459087,0.8700549817962203,0.8714900947459087,0.9469990740998678,0.9454778079198108,0.9120763168095094,OK
500,0.1,5,3,0.1,0.7,0.7,3,1,0.8714039621016365,0.8700380746769757,0.8714039621016365,0.9457850507335259,0.9432971981248588,0.9078556354709505,OK
500,0.1,5,3,0.0,0.9,0.7,1,0,0.8714900947459087,0.8700036991045235,0.8714900947459087,0.9473152342449792,0.9454336595184808,0.9147250096903398,OK
500,0.1,5,3,0.0,0.7,0.7,3,0,0.8713178294573644,0.8699446600710106,0.8713178294573644,0.9458145056442862,0.9438928697565936,0.9091692148671346,OK
500,0.1,8,3,0.1,0.9,0.9,3,0,0.8708010335917312,0.8699225658573765,0.8708010335917312,0.9483091265780724,0.9452108833528428,0.9746113097032603,OK
500,0.1,5,5,0.0,0.7,0.7,3,0,0.8714039621016365,0.8698714794939066,0.8714039621016365,0.9457752144805724,0.9431559444777852,0.9080063740901848,OK
500,0.1,8,5,0.1,0.9,0.7,3,0,0.8708010335917312,0.8698119794824277,0.8708010335917312,0.9478888601060822,0.9452294193083013,0.9649209698953444,OK
500,0.1,5,5,0.3,0.9,0.7,3,0,0.8712316968130922,0.8697872875691184,0.8712316968130922,0.9462335156606071,0.9449052630452858,0.9086954649209699,OK
500,0.1,5,5,0.1,0.7,0.7,1,1,0.8712316968130922,0.8697744554640723,0.8712316968130922,0.945468082866913,0.943353304042047,0.9089108058055902,OK
500,0.1,8,5,0.1,0.7,0.7,3,1,0.8708871662360035,0.8697559118866729,0.8708871662360035,0.9458219905302013,0.9428755315496178,0.9611309703260261,OK
500,0.1,5,3,0.0,0.7,0.9,3,0,0.8711455641688199,0.8697450183280802,0.8711455641688199,0.9454423973231607,0.9438041232971915,0.9128946121710668,OK
500,0.1,8,3,0.0,0.7,0.7,1,1,0.8705426356589148,0.8696929903688116,0.8705426356589148,0.9464801938072099,0.942973513134907,0.9753004005340454,OK
500,0.1,8,3,0.3,0.9,0.9,3,0,0.8708010335917312,0.8696877763468182,0.8708010335917312,0.948167541973517,0.9455624489978852,0.9728024462724493,OK
500,0.1,5,3,0.1,0.9,0.7,3,1,0.8711455641688199,0.8696293872464516,0.8711455641688199,0.9467997284332614,0.9448763573212504,0.9085877944786597,OK
500,0.1,5,5,0.1,0.7,0.7,3,0,0.8711455641688199,0.8696293872464516,0.8711455641688199,0.9451715234302418,0.9431999431997984,0.9077479650286403,OK
500,0.1,8,3,0.0,0.7,0.7,3,0,0.8706287683031869,0.8696260217915137,0.8706287683031869,0.946441961656132,0.94337411798736,0.9723717645032086,OK
500,0.1,8,3,0.1,0.9,0.9,3,1,0.8706287683031869,0.8696260217915137,0.8706287683031869,0.947910901928394,0.9448830714293972,0.9731469916878418,OK
500,0.1,5,3,0.3,0.7,0.9,3,1,0.8711455641688199,0.8695905847713735,0.8711455641688199,0.94585079926376,0.9433606339639118,0.9116887032171929,OK
500,0.1,5,5,0.0,0.9,0.9,3,0,0.8709732988802756,0.8695708806520482,0.8709732988802756,0.9472188820445161,0.9451330493299939,0.9094060898402171,OK
500,0.1,5,5,0.1,0.9,0.7,3,1,0.8709732988802756,0.8695708806520482,0.8709732988802756,0.9463072337096575,0.9445737226509339,0.9065635901632284,OK
500,0.1,8,3,0.1,0.7,0.7,3,1,0.8704565030146425,0.869538858056017,0.8704565030146425,0.9462077583193881,0.9428795052773025,0.9682802876954218,OK
500,0.1,5,5,0.0,0.9,0.7,1,0,0.8710594315245478,0.8695357787258762,0.8710594315245478,0.9469960586062618,0.945396001845603,0.9113441578018002,OK
500,0.1,5,5,0.0,0.7,0.9,3,0,0.8708871662360035,0.8695285557392194,0.8708871662360035,0.9455547962574566,0.9432347478555532,0.9110642146517938,OK
500,0.1,8,3,0.3,0.7,0.7,3,0,0.8705426356589148,0.8694833292313077,0.8705426356589148,0.9466454177277136,0.9433580331882567,0.9716180714070374,OK
500,0.1,8,3,0.3,0.7,0.7,1,1,0.8704565030146425,0.8694524212879075,0.8704565030146425,0.9462956025200336,0.9426673244495063,0.9736207416340066,OK
500,0.1,8,3,0.1,0.7,0.7,3,0,0.8703703703703703,0.8694459598661132,0.8703703703703703,0.9466511076769585,0.9432877107533646,0.9722425599724364,OK
500,0.1,8,5,0.0,0.9,0.9,1,0,0.870198105081826,0.869443728481168,0.870198105081826,0.9478646823091331,0.944693674589554,0.9743529006417159,OK
500,0.1,8,5,0.0,0.7,0.7,3,1,0.8704565030146425,0.8694151666008493,0.8704565030146425,0.9459957045011553,0.9427402510644433,0.9625737542529824,OK
500,0.1,8,5,0.1,0.7,0.7,1,1,0.8702842377260982,0.869389975545521,0.8702842377260982,0.946418555681951,0.9425516347755913,0.9673112537146302,OK
500,0.1,8,5,0.0,0.9,0.9,3,0,0.870198105081826,0.8693706644805643,0.870198105081826,0.9474862199121945,0.9450262776770465,0.968387958137732,OK
500,0.1,8,5,0.1,0.9,0.9,1,0,0.870198105081826,0.86929709949775,0.870198105081826,0.9472969258909419,0.9447285481526372,0.9731039235109178,OK
500,0.1,5,3,0.1,0.7,0.9,1,0,0.8708010335917312,0.8692937425734734,0.8708010335917312,0.9464274226691024,0.944191119341349,0.9155002368749731,OK
500,0.1,5,3,0.0,0.9,0.7,1,1,0.8707149009474591,0.8692518111381756,0.8707149009474591,0.9477129204136568,0.9456010156200148,0.9125931349325983,OK
500,0.1,8,5,0.3,0.7,0.7,1,0,0.8700258397932816,0.8692095293339069,0.8700258397932816,0.9461588642444883,0.9428608661181361,0.9683018217838839,OK
500,0.1,5,5,0.0,0.9,0.7,1,1,0.8705426356589148,0.8692059571234625,0.8705426356589148,0.9470770820475602,0.9449257636398208,0.9097721693440717,OK
500,0.1,8,3,0.1,0.9,0.7,3,0,0.8701119724375538,0.8692042117918589,0.8701119724375538,0.9482046612638595,0.9458859384951633,0.9709074464877901,OK
500,0.1,8,3,0.0,0.9,0.9,1,1,0.870198105081826,0.8691609218369315,0.870198105081826,0.947694037679885,0.9450616016439748,0.9801455704380033,OK
500,0.1,8,5,0.3,0.9,0.9,3,0,0.8700258397932816,0.8691605325996712,0.8700258397932816,0.9478728492709829,0.9449821079056699,0.9669236401223136,OK
500,0.1,5,5,0.0,0.9,0.7,3,0,0.8708010335917312,0.869137509079343,0.8708010335917312,0.9465885182352644,0.9447367593188523,0.90753262414402,OK
500,0.1,8,5,0.1,0.9,0.9,3,0,0.870198105081826,0.8691359794754363,0.870198105081826,0.947958862636225,0.9450092792763705,0.9690770489685172,OK
500,0.1,8,3,0.1,0.9,0.9,1,1,0.8699397071490095,0.8691044959376645,0.8699397071490095,0.9478924320300562,0.9450098251479915,0.9796287523149145,OK
500,0.1,8,5,0.1,0.9,0.9,3,1,0.8700258397932816,0.8690866183315956,0.8700258397932816,0.9471740804252249,0.944687361725453,0.9674835264223265,OK
500,0.1,5,3,0.1,0.7,0.9,1,1,0.8703703703703703,0.8690829240069545,0.8703703703703703,0.945615142028313,0.9439521162924942,0.9139067143287825,OK
500,0.1,8,3,0.0,0.7,0.9,3,0,0.8702842377260982,0.8690783961522768,0.8702842377260982,0.9461591514343554,0.94291509186443,0.9767216503725398,OK
500,0.1,5,5,0.1,0.7,0.9,3,1,0.8703703703703703,0.8690446873316876,0.8703703703703703,0.9456982116974155,0.9431607944415384,0.9095568284594513,OK
500,0.1,8,3,0.3,0.7,0.9,3,1,0.8700258397932816,0.869037061746167,0.8700258397932816,0.9456654720525489,0.9421942448098038,0.9716396054954993,OK
500,0.1,5,5,0.3,0.7,0.7,1,1,0.8704565030146425,0.8689840288884735,0.8704565030146425,0.9456768699004056,0.9437334559924618,0.9086954649209699,OK
500,0.1,5,3,0.0,0.7,0.9,1,1,0.8703703703703703,0.8689806730621619,0.8703703703703703,0.9462558626221527,0.9439597641988323,0.9135406348249279,OK
500,0.1,5,5,0.0,0.7,0.9,1,0,0.8703703703703703,0.8689678271395929,0.8703703703703703,0.9454418049940596,0.943716511619138,0.913002282613377,OK
500,0.1,8,3,0.0,0.7,0.9,3,1,0.8699397071490095,0.8689191661148585,0.8699397071490095,0.9461221398402133,0.9422564253334915,0.9740083552263232,OK
500,0.1,5,5,0.3,0.9,0.7,3,1,0.8702842377260982,0.8688227392658624,0.8702842377260982,0.9458001641002901,0.9445932557013952,0.9065851242516905,OK
500,0.1,8,5,0.3,0.7,0.7,3,1,0.8699397071490095,0.8688190281891304,0.8699397071490095,0.9459339407303297,0.9427567219834104,0.9610017657952539,OK
500,0.1,8,3,0.3,0.7,0.9,3,0,0.8696813092161929,0.8687395981018584,0.8696813092161929,0.9461189987010402,0.9426777622893183,0.9755588095955898,OK
500,0.1,5,3,0.3,0.7,0.9,3,0,0.8700258397932816,0.8687094271185566,0.8700258397932816,0.945867617820361,0.9438858792389173,0.9122701236056677,OK
500,0.1,5,5,0.1,0.7,0.7,3,1,0.870198105081826,0.868664274241747,0.870198105081826,0.944914362853484,0.9429867451797186,0.9057452948016711,OK
500,0.1,8,3,0.0,0.9,0.9,3,1,0.8695090439276486,0.8686402961487752,0.8695090439276486,0.9475574609486398,0.9448809549814496,0.973857616607089,OK
500,0.1,8,5,0.0,0.7,0.9,3,1,0.8696813092161929,0.8686274827545586,0.8696813092161929,0.9453007050224052,0.942246322717402,0.9672466514492442,OK
500,0.1,5,5,0.3,0.7,0.7,1,0,0.8700258397932816,0.8686195688728543,0.8700258397932816,0.9457986563534873,0.9435401892888244,0.9096429648132994,OK
500,0.1,8,3,0.3,0.7,0.7,3,1,0.8695951765719208,0.8685594313242742,0.8695951765719208,0.9465307930719464,0.943224197681233,0.9662776174684525,OK
500,0.1,8,3,0.3,0.7,0.7,1,0,0.8693367786391042,0.8685529358415982,0.8693367786391042,0.9460955568281257,0.9430300093896768,0.9767216503725398,OK
500,0.1,5,5,0.3,0.7,0.9,3,1,0.8699397071490095,0.8685002196542777,0.8699397071490095,0.9455055431952226,0.943450898236776,0.9095568284594513,OK
500,0.1,5,5,0.0,0.9,0.7,3,1,0.8698535745047373,0.868458336875034,0.8698535745047373,0.9467234077260392,0.9447520556240784,0.9067358628709247,OK
500,0.1,5,5,0.0,0.7,0.9,3,1,0.8699397071490095,0.8684353791205296,0.8699397071490095,0.9448690227531915,0.9430677753490473,0.9094276239286792,OK
500,0.1,8,5,0.0,0.7,0.9,1,1,0.8693367786391042,0.8684174028764323,0.8693367786391042,0.9459881657671401,0.942158057615921,0.9725440372109049,OK
500,0.1,5,5,0.0,0.7,0.7,1,1,0.8698535745047373,0.868380737261681,0.8698535745047373,0.9454737010186912,0.9436435829139682,0.9087169990094319,OK
500,0.1,8,3,0.1,0.7,0.9,1,1,0.869250645994832,0.868312038445222,0.869250645994832,0.9458127825050827,0.9424201519439002,0.9791980705456738,OK
500,0.1,8,5,0.3,0.9,0.9,1,1,0.8693367786391042,0.8683052456099026,0.8693367786391042,0.9481149144303431,0.9453260049572751,0.9688832421723589,OK
500,0.1,8,3,0.1,0.7,0.9,1,0,0.869250645994832,0.8682871547515738,0.869250645994832,0.9455358596755845,0.9423197476832342,0.9814160816572635,OK
500,0.1,8,5,0.0,0.7,0.7,1,0,0.869250645994832,0.8682871547515738,0.869250645994832,0.9461247963464854,0.9430187792521775,0.968947844437745,OK
