PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Revisiones,Edad_Cliente,Prediccion,Probabilidad_Compra,porcentaje,Tipo_Cliente
0,0,0,0,1,2,0,1,1,40,0,0,1,3,0,0,0,2611,0,2,27,0,0.0073794248,0.7379424800000001,No Interesados
0,0,0,0,1,0,0,1,1,8,0,0,0,1,0,0,0,1590,0,1,29,0,0.003703345,0.37033449999999996,No Interesados
0,0,0,0,1,2,0,0,1,8,1,0,0,0,0,0,0,2015,0,1,27,0,0.29329318,29.329317999999997,No Interesados
0,0,0,0,1,2,0,1,1,38,0,0,1,1,0,0,0,2169,0,1,19,0,0.0018760774,0.18760774,No Interesados
0,0,0,0,1,0,0,1,1,8,1,0,0,0,1,0,0,1376,17618,1,37,0,0.21916729,21.916729,No Interesados
0,0,0,0,1,2,0,1,1,38,0,0,1,3,0,0,0,2169,0,1,21,0,0.0011398173,0.11398173,No Interesados
0,0,0,0,1,0,0,0,1,6,0,0,0,3,0,0,0,3213,0,1,32,0,0.032839205,3.2839205000000002,No Interesados
0,0,0,0,1,2,3,1,1,26,0,0,1,1,0,0,0,2169,0,0,26,0,0.009499141,0.9499140999999999,No Interesados
0,0,0,0,1,0,0,0,1,26,0,0,0,3,0,0,0,1590,0,1,23,0,0.0072138337,0.72138337,No Interesados
0,0,0,0,1,2,0,0,1,40,1,0,0,2,0,0,0,2670,0,0,22,0,0.035570364,3.5570364,No Interesados
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,1,1376,0,1,26,0,0.043637685,4.3637685,No Interesados
0,0,0,0,1,3,2,0,1,47,0,0,0,2,0,0,0,2594,0,1,25,0,0.016864154,1.6864154,No Interesados
0,0,0,0,1,0,0,1,1,12,0,0,0,0,0,0,0,2594,0,1,28,0,0.2619809,26.19809,No Interesados
0,0,0,0,1,0,0,0,1,31,0,0,0,1,0,0,0,1590,0,1,26,0,0.0063555287,0.6355528699999999,No Interesados
0,0,0,0,1,0,0,1,1,31,0,0,0,2,0,0,0,1590,0,1,23,0,0.007238522,0.7238522,No Interesados
0,0,0,0,1,3,0,1,1,31,0,0,0,2,0,0,0,1376,0,1,21,0,0.036017876,3.6017875999999998,No Interesados
0,0,0,0,1,2,0,1,1,42,1,0,0,3,0,0,0,2015,0,1,20,0,0.0011317455,0.11317455,No Interesados
0,0,0,0,1,2,3,0,1,9,0,0,1,1,0,0,0,2169,0,0,21,0,0.008102241,0.8102241,No Interesados
0,0,0,0,1,2,0,0,1,40,1,0,0,2,0,0,0,2456,0,1,32,0,0.020987753,2.0987753000000002,No Interesados
0,0,0,0,1,2,0,0,1,44,1,0,1,1,0,0,0,2169,0,1,24,0,0.02435084,2.435084,No Interesados
0,0,0,0,1,3,0,0,1,32,0,0,0,1,0,0,0,1590,0,1,26,0,0.00853653,0.853653,No Interesados
0,0,0,0,1,2,2,0,1,40,0,0,1,3,0,0,0,2611,0,1,31,0,0.01738942,1.738942,No Interesados
0,0,0,0,1,2,0,0,1,40,1,0,0,2,0,0,0,2670,0,1,25,0,0.052077945,5.2077945,No Interesados
0,0,0,0,1,0,0,0,1,18,1,0,0,0,0,0,0,1590,0,1,25,0,0.15156423,15.156423,No Interesados
0,0,0,0,1,3,0,1,1,49,0,0,0,3,0,0,0,1590,0,1,18,0,0.0064933803,0.64933803,No Interesados
0,0,0,0,1,3,0,0,1,16,0,0,0,2,0,0,0,1590,0,2,29,0,0.027690247,2.7690247,No Interesados
0,0,0,0,1,0,0,1,1,32,1,0,0,3,0,0,0,2892,0,2,19,0,0.016007043,1.6007042999999999,No Interesados
0,0,0,0,1,3,3,0,1,39,0,0,0,3,0,0,0,1376,0,2,26,0,0.017038472,1.7038471999999998,No Interesados
0,0,0,0,1,2,0,0,1,38,0,0,1,1,0,0,0,2169,0,1,27,0,0.0044247466,0.44247465999999996,No Interesados
0,0,0,0,1,2,0,0,1,26,0,0,1,2,0,0,0,2169,0,1,22,0,0.028901238,2.8901238,No Interesados
0,0,0,0,1,0,0,0,1,31,0,0,0,1,0,0,0,1590,0,1,27,0,0.0048127733,0.48127733,No Interesados
0,0,0,0,1,3,0,0,1,40,0,0,0,2,0,2,0,2031,0,1,30,0,0.0197548,1.97548,No Interesados
0,0,0,0,1,0,3,0,0,31,0,0,0,3,0,0,0,1590,0,0,22,0,0.018665781,1.8665781,No Interesados
0,0,0,0,1,2,0,0,1,50,0,0,1,3,0,0,0,2169,0,0,20,0,0.0062380633,0.62380633,No Interesados
0,0,0,0,1,3,0,0,1,1,0,0,0,1,0,0,0,1590,0,1,21,0,0.0032371278,0.32371278000000003,No Interesados
0,0,0,0,1,2,0,0,1,16,1,0,0,0,0,0,0,2228,0,1,19,0,0.21595617,21.595617,No Interesados
0,0,0,0,1,2,0,0,2,40,0,0,1,1,0,0,0,2611,0,2,20,0,0.010442376,1.0442376,No Interesados
0,0,0,0,1,0,0,0,1,13,0,0,0,0,0,0,0,1590,0,2,25,0,0.29180047,29.180047,No Interesados
0,0,0,0,1,2,3,1,1,31,0,0,1,2,0,0,0,2169,0,1,25,0,0.025015436,2.5015435999999998,No Interesados
0,0,0,0,1,2,0,0,1,31,0,0,1,1,0,0,0,2169,0,1,30,0,0.0032821982,0.32821982,No Interesados
0,0,0,0,1,2,0,0,1,47,0,0,1,2,0,0,0,2169,0,1,21,0,0.022183897,2.2183897,No Interesados
0,0,0,0,1,2,3,0,1,27,0,0,1,1,0,2,0,2611,0,0,28,0,0.028026253,2.8026253,No Interesados
0,0,0,0,1,2,0,0,1,31,0,0,1,1,0,0,0,2169,0,0,20,0,0.0042764847,0.42764847000000006,No Interesados
0,0,0,0,1,0,3,0,1,31,1,0,0,3,0,0,0,1590,0,1,26,0,0.07009557,7.009556999999999,No Interesados
0,0,0,0,1,2,0,1,1,20,1,0,1,1,0,0,0,1590,0,1,32,0,0.012653143,1.2653143,No Interesados
0,0,0,0,1,0,0,0,1,19,0,0,0,1,0,0,0,1590,0,1,31,0,0.004064017,0.4064017,No Interesados
0,0,0,0,1,3,0,1,1,8,0,0,0,1,0,0,0,1590,0,2,29,0,0.003929253,0.3929253,No Interesados
0,0,0,0,1,2,0,0,2,31,0,0,1,1,0,0,0,2169,0,0,19,0,0.0019366781,0.19366781,No Interesados
0,0,0,0,1,0,0,0,1,38,0,0,0,1,0,0,0,1590,0,2,20,0,0.0020054574,0.20054574,No Interesados
0,0,0,0,1,0,0,1,1,7,1,0,0,1,0,0,0,1590,0,1,23,0,0.007792424,0.7792424,No Interesados
0,0,0,0,1,0,0,1,1,8,0,0,0,1,0,0,0,1590,0,2,28,0,0.003643438,0.3643438,No Interesados
0,0,0,0,1,0,0,0,1,24,0,0,0,1,0,0,0,1590,0,1,18,0,0.0043026386,0.43026386000000005,No Interesados
0,0,0,0,1,3,3,0,2,40,0,0,0,1,0,0,0,2031,0,1,23,0,0.0026733417,0.26733417,No Interesados
0,0,0,0,1,2,0,0,1,4,0,0,1,1,0,0,0,2169,0,1,18,0,0.0024830194,0.24830194,No Interesados
0,0,0,0,1,2,3,1,1,31,0,0,1,1,0,0,0,2169,0,1,24,0,0.0026169904,0.26169904,No Interesados
0,0,0,0,1,2,0,0,1,31,0,0,1,1,0,0,0,2169,0,1,18,0,0.003129098,0.31290979999999996,No Interesados
0,0,0,0,1,0,0,0,1,6,0,0,0,1,0,0,0,1590,0,1,23,0,0.00450896,0.450896,No Interesados
0,0,0,0,1,3,0,0,1,40,0,0,0,1,0,0,0,2031,0,1,24,0,0.0041641123,0.41641122999999997,No Interesados
0,0,0,0,1,3,3,0,1,3,0,0,0,1,0,0,0,1590,0,2,29,0,0.0024546608,0.24546607999999998,No Interesados
0,0,0,0,1,2,0,1,1,40,0,0,1,1,0,0,0,2611,0,0,30,0,0.0330815,3.30815,No Interesados
0,0,0,0,1,2,3,0,0,49,0,0,1,1,0,0,0,2169,0,1,27,0,0.003758923,0.3758923,No Interesados
0,0,0,0,1,0,0,1,1,2,0,0,0,1,0,0,0,1590,0,1,27,0,0.0014308249,0.14308248999999998,No Interesados
0,0,0,0,1,3,0,0,1,40,0,0,0,1,0,0,0,2031,0,0,25,0,0.015085433,1.5085433000000001,No Interesados
0,0,0,0,1,2,3,1,1,8,0,0,1,1,0,0,0,2169,0,1,30,0,0.003633343,0.3633343,No Interesados
0,0,0,0,1,3,0,1,1,31,0,0,0,1,0,0,0,1590,0,1,22,0,0.0033672347,0.33672347,No Interesados
0,0,0,0,1,3,3,0,1,26,0,0,0,1,0,0,0,1590,0,1,18,0,0.005890446,0.5890445999999999,No Interesados
0,0,0,0,1,3,3,0,1,27,0,0,0,1,0,2,0,2031,0,1,23,0,0.019653676,1.9653675999999998,No Interesados
0,0,0,0,1,0,1,0,1,18,0,0,0,1,0,0,0,1590,0,0,20,0,0.0033520844,0.33520844,No Interesados
0,0,0,0,1,2,0,1,1,29,0,0,1,1,0,0,0,2169,0,0,29,0,0.0035680197,0.35680197,No Interesados
0,0,0,0,1,0,1,0,1,18,0,0,0,1,0,0,0,1590,0,1,23,0,0.0018689531,0.18689531,No Interesados
0,0,0,0,1,0,1,0,1,6,0,0,0,1,0,0,0,1590,0,1,18,0,0.0066488236,0.66488236,No Interesados
0,0,0,0,1,2,0,1,1,18,0,0,1,1,0,0,0,2169,0,1,25,0,0.005479675,0.5479674999999999,No Interesados
0,0,0,0,1,2,0,1,1,12,0,0,1,1,0,0,0,2169,0,1,32,0,0.0020959447,0.20959447,No Interesados
0,0,0,0,1,2,0,0,1,13,0,0,1,1,0,0,0,2169,0,0,28,0,0.0074696,0.74696,No Interesados
0,0,0,0,1,3,0,0,1,40,0,0,0,1,0,0,0,2031,0,1,32,0,0.0084641995,0.84641995,No Interesados
0,0,0,0,1,2,3,1,1,47,0,0,1,1,0,0,0,2169,0,0,22,0,0.0017656761,0.17656760999999999,No Interesados
0,0,0,0,1,2,0,0,1,8,1,0,1,1,0,0,0,1590,0,1,21,0,0.012580553,1.2580552999999999,No Interesados
0,0,0,0,1,2,0,0,1,8,1,0,1,1,0,0,0,2169,0,0,27,0,0.018999124,1.8999123999999998,No Interesados
0,0,0,0,1,3,0,1,1,40,0,0,0,1,0,0,1,2031,0,1,22,0,0.002896935,0.2896935,No Interesados
0,0,0,0,1,0,0,0,1,7,1,0,0,1,0,0,0,1590,0,1,25,0,0.015364338,1.5364338,No Interesados
0,0,0,0,1,2,0,1,1,51,0,0,1,1,0,0,0,2169,0,1,31,0,0.0037130623,0.37130623,No Interesados
0,0,0,0,1,2,0,1,1,40,0,0,1,1,0,0,0,2611,0,0,30,0,0.0330815,3.30815,No Interesados
0,0,0,0,1,2,0,0,1,7,1,0,1,1,0,0,0,2169,0,1,19,0,0.019604763,1.9604763,No Interesados
0,0,0,0,1,0,3,1,1,31,0,0,0,1,0,0,0,1590,0,1,18,0,0.007131936,0.7131936,No Interesados
0,0,0,0,1,2,0,0,1,13,0,0,1,1,0,0,0,2169,0,1,30,0,0.0042247674,0.42247674,No Interesados
0,0,0,0,1,2,0,1,1,18,0,0,1,1,0,0,0,2169,0,1,31,0,0.0031451061,0.31451061,No Interesados
0,0,0,0,1,3,3,0,1,40,0,0,0,1,0,0,0,2031,0,0,18,0,0.005757953,0.5757953,No Interesados
0,0,0,0,1,3,3,0,1,2,0,0,0,1,0,0,0,1590,0,0,32,0,0.005226709,0.5226709,No Interesados
0,0,0,0,1,0,0,1,1,47,0,0,0,1,0,0,0,1590,0,0,31,0,0.0035192356,0.35192356,No Interesados
0,0,0,0,1,2,0,1,2,39,1,0,1,1,0,0,0,1590,0,0,18,0,0.009559869,0.9559869000000001,No Interesados
0,0,0,0,1,2,0,1,1,18,1,0,1,1,0,0,0,1590,0,1,30,0,0.011492808,1.1492808,No Interesados
0,0,0,0,1,2,0,1,1,48,0,0,1,1,0,0,0,2169,0,1,31,0,0.0022279709,0.22279709,No Interesados
0,0,0,0,1,2,0,1,1,47,0,0,1,1,0,0,0,2169,0,0,31,0,0.0028676358,0.28676358,No Interesados
0,0,0,0,1,3,0,1,1,51,0,0,0,1,0,0,0,1590,0,1,20,0,0.0077838684,0.77838684,No Interesados
0,0,0,0,1,0,3,1,1,16,0,0,0,1,0,0,0,1590,0,1,22,0,0.004901825,0.4901825,No Interesados
0,0,0,0,1,2,0,1,1,47,0,0,1,1,0,0,0,2169,0,1,32,0,0.0016650335,0.16650335,No Interesados
0,0,0,0,0,2,0,0,2,27,1,0,0,2,0,0,0,2456,0,2,31,0,0.015745185,1.5745185,No Interesados
0,0,0,0,0,3,3,0,1,38,0,0,0,1,0,2,0,1376,0,1,30,0,0.010888135,1.0888135,No Interesados
0,0,0,0,0,2,0,1,0,2,0,0,0,1,0,0,0,920,0,1,23,0,0.0014184647,0.14184647,No Interesados
0,0,0,0,0,3,0,1,1,40,0,0,0,1,0,0,0,2031,0,1,18,0,0.0022173063,0.22173063,No Interesados
0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,1590,0,1,31,0,0.0015899106,0.15899106,No Interesados
0,0,0,0,0,3,3,0,1,40,0,0,0,1,0,0,0,2031,0,1,28,0,0.003885067,0.3885067,No Interesados
0,0,0,0,0,3,0,0,1,40,0,0,0,1,0,0,0,2031,0,1,19,0,0.0027560256,0.27560256,No Interesados
0,0,0,0,0,2,3,1,1,0,0,0,1,1,0,0,0,2169,0,1,23,0,0.0011418153,0.11418152999999999,No Interesados
0,0,0,0,0,0,3,1,1,39,0,0,0,1,0,0,0,1590,0,0,26,0,0.0034292927,0.34292927,No Interesados
0,0,0,0,0,2,2,1,1,8,1,0,1,1,0,0,0,2169,0,0,24,0,0.013219071,1.3219071,No Interesados
0,0,0,0,0,0,3,0,1,9,0,0,0,1,0,0,0,1590,0,1,32,0,0.0027200796,0.27200796,No Interesados
0,0,0,0,0,2,0,0,1,8,1,0,1,1,0,0,0,2169,0,0,22,0,0.011317263,1.1317263,No Interesados
0,0,0,0,0,2,0,0,1,47,1,0,1,1,0,0,0,1590,0,0,26,0,0.010375601,1.0375601,No Interesados
0,0,0,1,1,0,0,1,1,32,1,0,0,2,1,3,1,1376,766,1,62,0,0.059740786,5.9740785999999995,No Interesados
0,0,0,1,1,0,1,1,1,23,1,0,0,3,1,0,0,4720,31641,2,53,0,0.015031032,1.5031032,No Interesados
0,0,0,1,1,2,0,0,1,47,1,0,0,1,1,3,1,2777,20066,1,39,0,0.018932955,1.8932955000000002,No Interesados
0,0,0,1,1,2,0,1,1,2,1,0,0,3,0,0,1,3233,0,2,28,0,0.017546829,1.7546829,No Interesados
0,0,0,1,1,1,2,1,1,31,0,0,0,2,0,0,0,1590,0,1,29,0,0.003650854,0.3650854,No Interesados
0,0,0,1,1,3,3,0,1,40,0,0,0,1,0,0,0,2031,0,2,30,0,0.008844362,0.8844362,No Interesados
0,0,0,1,1,0,0,1,1,31,0,0,0,2,1,0,0,1376,7701,2,43,0,0.0066722487,0.66722487,No Interesados
0,0,0,1,1,2,3,1,2,27,1,0,0,0,0,0,0,2456,0,1,26,0,0.2363438,23.63438,No Interesados
0,0,0,1,1,2,0,1,1,49,0,0,1,1,0,0,0,2169,0,0,21,0,0.0035148035,0.35148035,No Interesados
0,0,0,1,1,2,0,1,1,38,0,0,1,1,0,0,0,2169,0,2,21,0,0.0027680905,0.27680905,No Interesados
0,0,0,1,1,2,3,1,1,31,0,0,1,3,0,0,0,2169,0,2,18,0,0.0005745392,0.05745392,No Interesados
0,0,0,1,1,2,0,1,1,20,0,0,1,1,0,0,0,2169,0,1,22,0,0.0013633793,0.13633793,No Interesados
0,0,0,1,1,0,0,1,1,42,0,0,0,1,0,0,0,1590,0,1,20,0,0.0009846175,0.09846175000000001,No Interesados
0,0,0,1,1,2,0,1,1,8,0,0,1,1,0,0,0,2169,0,0,28,0,0.0029836344,0.29836344,No Interesados
0,0,0,1,1,2,1,1,1,8,0,0,1,1,0,0,0,2169,0,0,29,0,0.003187963,0.3187963,No Interesados
0,0,1,1,1,2,0,0,1,8,1,0,1,1,0,0,0,2169,0,1,25,0,0.031806882,3.1806882,No Interesados
0,0,1,1,1,2,3,1,1,31,1,0,0,2,0,0,0,3233,0,1,20,0,0.12189326,12.189326000000001,No Interesados
0,0,1,1,1,0,0,0,1,31,0,0,0,2,0,0,0,2594,0,1,31,0,0.03313427,3.313427,No Interesados
0,0,1,1,1,2,0,0,1,31,1,0,1,2,0,1,0,1376,0,1,22,0,0.11566445,11.566445,No Interesados
0,0,1,1,1,2,3,0,1,31,1,0,1,1,0,0,0,1590,0,1,26,0,0.008341827,0.8341826999999999,No Interesados
0,0,1,1,1,2,0,1,1,47,0,0,1,1,0,0,0,2169,0,0,29,0,0.0016323135,0.16323135,No Interesados
0,0,1,1,1,0,0,1,1,38,1,0,0,3,1,0,0,1590,26823,2,55,0,0.026192179,2.6192178999999998,No Interesados
0,0,1,1,1,2,0,0,1,31,0,0,1,1,0,0,0,2169,0,1,25,0,0.0027823017,0.27823017,No Interesados
0,0,1,1,1,2,0,0,1,8,0,0,1,1,0,0,0,2169,0,0,30,0,0.0034752917,0.34752917,No Interesados
0,0,1,1,1,2,0,0,1,16,0,0,1,1,0,0,0,2169,0,1,25,0,0.005175572,0.5175571999999999,No Interesados
0,0,1,1,1,2,3,0,1,8,0,0,1,3,0,0,0,2169,0,1,29,0,0.0014447427,0.14447427,No Interesados
0,0,1,1,1,2,0,1,1,24,0,0,1,1,0,3,1,2169,0,1,32,0,0.0013108348,0.13108348,No Interesados
0,0,1,1,1,2,0,1,1,8,0,0,1,3,0,0,0,2169,0,1,21,0,0.0009651874,0.09651873999999999,No Interesados
0,0,0,0,1,3,0,0,1,51,0,0,0,0,0,3,1,1590,0,2,18,0,0.091871135,9.1871135,No Interesados
0,0,0,0,1,2,0,0,1,7,1,0,1,3,0,1,0,2169,0,1,32,0,0.005407577,0.5407577,No Interesados
0,0,0,0,1,0,3,1,1,2,0,0,0,3,0,1,0,920,0,1,21,0,0.0024778282,0.24778282000000001,No Interesados
0,0,0,0,1,3,3,0,1,2,1,0,0,1,0,3,1,1590,0,1,28,0,0.010547333,1.0547333,No Interesados
0,0,0,0,1,0,0,0,1,11,0,0,0,2,0,0,0,1376,0,2,19,0,0.013775203,1.3775203,No Interesados
0,0,0,0,1,2,0,1,1,11,0,0,1,0,0,3,1,2169,0,1,28,0,0.13519928,13.519928,No Interesados
0,0,0,0,1,2,0,1,1,13,0,0,1,1,0,0,1,2169,0,1,23,0,0.0018645553,0.18645553,No Interesados
0,0,0,0,1,3,0,1,1,51,0,0,0,2,0,0,0,1590,0,2,31,0,0.023354702,2.3354702,No Interesados
0,0,0,0,1,1,0,1,1,8,0,0,0,2,0,0,0,1376,0,2,23,0,0.012161317,1.2161317,No Interesados
0,0,0,0,1,2,0,0,1,21,1,0,0,3,0,0,0,2015,0,1,28,0,0.0018298468,0.18298468,No Interesados
0,0,0,0,1,2,0,0,1,21,0,0,1,3,0,0,0,2169,0,0,18,0,0.0026932366,0.26932366,No Interesados
0,0,0,0,1,3,0,0,1,34,0,0,0,1,0,0,0,1590,0,0,21,0,0.006031318,0.6031318,No Interesados
0,0,0,0,1,0,0,0,1,6,0,0,0,1,0,0,0,1590,0,0,28,0,0.008273992,0.8273992000000001,No Interesados
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1590,0,0,19,0,0.0022404715,0.22404715,No Interesados
1,5,0,0,1,2,0,0,1,47,1,0,0,3,1,0,0,2464,10237,2,55,0,0.003988575,0.39885750000000003,No Interesados
1,5,0,1,1,0,0,1,1,7,0,0,0,0,0,0,0,1750,0,2,37,0,0.29038283,29.038283,No Interesados
1,5,0,1,1,3,0,1,1,46,0,0,0,3,1,3,1,1750,14212,2,62,0,0.00085102936,0.08510293599999999,No Interesados
1,5,0,1,1,2,0,1,1,34,0,0,0,3,1,0,0,2118,16480,2,62,0,0.00040651302,0.040651302,No Interesados
1,5,0,1,1,3,3,1,1,26,0,0,0,1,1,3,1,1750,13136,2,57,0,0.0009958631,0.09958631000000001,No Interesados
1,5,0,1,1,2,0,1,1,47,1,0,1,3,1,0,0,1750,26144,2,48,0,0.02340086,2.340086,No Interesados
1,5,0,1,1,0,3,1,2,16,0,0,0,2,1,0,0,1750,7885,1,62,0,0.00074102834,0.07410283399999999,No Interesados
1,5,0,1,1,2,0,1,1,51,1,0,0,3,1,0,0,2464,16908,1,40,0,0.0010962021,0.10962021,No Interesados
1,5,0,1,1,2,0,1,1,36,1,0,0,2,1,0,0,2528,11481,1,31,0,0.006862643,0.6862642999999999,No Interesados
1,5,0,1,1,2,0,1,1,35,1,0,0,3,1,1,0,2464,8370,2,38,0,0.0018276027,0.18276027,No Interesados
1,5,0,1,1,0,0,1,1,2,0,0,0,3,1,1,0,1750,11030,1,41,0,4.5862816e-05,0.0045862816,No Interesados
1,5,0,1,1,2,0,1,1,31,1,0,0,2,0,0,0,2464,0,1,70,0,0.020136157,2.0136157,No Interesados
1,5,0,1,1,2,0,0,1,47,1,0,0,2,0,0,0,2832,0,2,58,0,0.008830912,0.8830912,No Interesados
1,5,0,1,1,3,0,0,1,51,0,0,0,2,1,0,0,2118,6290,2,51,0,0.0011215268,0.11215267999999999,No Interesados
1,5,0,1,1,2,3,0,1,48,1,0,0,2,1,0,0,4304,5002,1,53,0,0.12028042,12.028042,No Interesados
1,5,0,1,1,3,0,1,1,38,0,0,0,1,1,0,0,2118,6020,2,45,0,0.0049389764,0.49389763999999997,No Interesados
1,5,0,1,1,3,0,1,1,16,0,0,0,3,1,0,0,1750,8356,1,50,0,0.0001778516,0.017785159999999998,No Interesados
1,5,0,1,1,0,2,0,1,2,0,0,0,2,1,0,1,1750,17140,2,49,0,0.0008350011,0.08350011,No Interesados
1,5,0,1,1,3,0,1,1,51,0,0,0,0,1,0,1,2118,6285,2,50,0,0.15726252,15.726251999999999,No Interesados
1,5,0,1,1,0,3,1,1,31,0,0,0,2,1,0,0,2118,8381,1,27,0,0.0014377588,0.14377588,No Interesados
1,5,0,1,1,2,3,1,1,47,1,0,0,2,1,0,0,2464,26482,2,53,0,0.005675155,0.5675155000000001,No Interesados
1,5,0,1,1,0,0,0,1,40,0,0,0,2,1,0,0,2118,2013,1,50,0,0.0024639515,0.24639515,No Interesados
1,5,0,1,1,0,3,1,1,49,0,0,0,2,1,3,1,1750,16172,1,55,0,0.0008525796,0.08525796,No Interesados
1,5,0,1,1,3,0,1,1,35,1,0,0,3,0,0,0,2118,0,2,31,0,0.002278605,0.2278605,No Interesados
1,5,0,1,1,3,0,1,1,48,0,0,0,2,1,0,0,1750,8152,2,54,0,0.00057802175,0.057802175,No Interesados
1,5,0,1,1,2,0,1,1,13,0,0,1,1,0,3,1,3242,0,1,40,0,0.009681817,0.9681817,No Interesados
