PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Revisiones,Edad_Cliente,Prediccion,Probabilidad_Compra,porcentaje,Tipo_Cliente
1,0,0,2,1,0,3,1,1,27,0,0,0,0,0,2,0,2280,22117,7,48,1,0.59780437,59.780437,Potenciales
1,0,0,1,1,0,0,1,1,8,0,0,0,0,0,0,0,2662,9410,8,37,1,0.52349174,52.349174,Potenciales
1,5,1,1,1,0,3,1,1,9,0,1,0,0,0,3,1,2382,11896,4,50,1,0.6212189,62.12189,Potenciales
1,5,1,1,1,0,3,1,1,31,0,0,0,0,0,0,1,2423,13883,5,49,1,0.63747466,63.747465999999996,Potenciales
1,5,0,1,1,0,3,1,1,31,0,0,0,0,0,0,0,2140,21911,7,50,1,0.50279444,50.279444,Potenciales
1,0,1,1,1,3,0,1,1,31,0,0,0,0,0,0,0,1465,19536,7,59,1,0.6915119,69.15119,Potenciales
1,0,1,1,1,0,3,1,1,26,0,1,0,0,0,0,0,1428,11671,5,48,1,0.60874325,60.874325,Potenciales
1,0,0,1,1,3,0,1,1,38,0,1,0,2,0,0,0,2288,8762,7,62,1,0.63592696,63.592696000000004,Potenciales
1,0,0,1,1,0,0,1,1,8,0,0,0,0,0,0,0,3606,6033,3,53,1,0.55271256,55.271256,Potenciales
1,0,0,2,1,0,0,1,1,31,0,1,0,0,0,0,0,3148,4318,3,50,1,0.7284153,72.84153,Potenciales
1,5,0,1,1,3,0,1,1,31,0,1,0,0,1,0,0,1750,13971,2,57,1,0.5881498,58.81497999999999,Potenciales
1,5,0,1,1,2,0,1,1,31,1,0,0,0,0,0,0,2464,0,1,51,1,0.7954434,79.54434,Potenciales
1,0,0,1,1,0,0,1,1,31,0,0,0,0,1,1,0,1750,5569,2,47,1,0.5393236,53.93236,Potenciales
1,5,1,1,1,2,0,0,1,12,1,0,1,3,0,1,0,5462,0,1,35,1,0.7992751,79.92751,Potenciales
1,0,1,1,1,3,0,1,1,31,0,0,0,0,1,3,1,2510,12605,1,38,1,0.5507197,55.07197,Potenciales
1,0,1,1,1,0,0,1,1,31,0,0,0,0,1,0,0,2510,11064,1,59,1,0.78687066,78.687066,Potenciales
2,3,0,1,1,0,3,1,1,31,1,0,0,0,0,3,1,3647,10243,4,37,1,0.6713963,67.13963,Potenciales
2,3,1,1,1,0,0,1,1,4,0,0,0,0,0,3,1,3585,15133,5,62,1,0.7096429,70.96428999999999,Potenciales
2,3,1,1,1,0,0,1,1,38,1,0,0,2,0,3,1,4692,27256,9,57,1,0.5162516,51.62516,Potenciales
2,3,1,1,1,0,0,1,2,47,0,0,0,0,1,0,0,3371,6586,6,60,1,0.6671064,66.71064,Potenciales
2,3,0,1,1,2,0,1,1,32,0,0,0,0,1,0,1,6135,10250,3,60,1,0.68847555,68.847555,Potenciales
2,3,1,1,1,2,0,0,1,19,1,0,0,0,1,0,0,5947,11685,2,50,1,0.7266424,72.66424,Potenciales
0,0,0,0,1,3,3,1,1,8,0,1,0,0,0,0,0,2677,16391,4,59,1,0.6680162,66.80162,Potenciales
0,0,0,0,1,3,3,1,1,47,0,0,0,0,1,0,0,613,10148,4,56,1,0.5983557,59.835570000000004,Potenciales
0,0,0,0,1,3,3,0,1,27,0,0,0,3,1,0,0,2208,18596,4,43,1,0.7913865,79.13865,Potenciales
0,0,1,0,1,0,3,0,1,47,0,0,0,0,0,0,0,2254,7993,4,41,1,0.7979948,79.79948,Potenciales
0,0,1,0,1,0,3,0,1,8,0,0,0,0,1,0,0,1658,6269,6,39,1,0.65620077,65.620077,Potenciales
0,0,1,0,1,0,0,1,2,8,0,0,0,0,1,0,1,2530,7906,8,43,1,0.7989218,79.89218,Potenciales
0,0,1,0,1,2,3,0,1,34,0,0,0,3,1,0,0,828,13180,7,46,1,0.5846418,58.46418,Potenciales
0,0,0,0,1,0,3,0,1,35,0,0,0,2,0,0,0,828,5473,4,32,1,0.7175397,71.75397,Potenciales
0,0,0,0,1,0,3,1,1,31,0,0,0,0,0,0,0,1650,4532,6,38,1,0.7782885,77.82885,Potenciales
0,0,0,0,1,3,3,0,1,11,0,0,0,3,0,3,1,1656,4927,7,28,1,0.6612285,66.12285,Potenciales
0,0,0,0,1,0,0,1,1,36,0,0,0,0,1,0,0,368,13987,7,42,1,0.6392168,63.92168,Potenciales
0,0,0,0,1,0,0,1,1,40,0,0,0,0,0,0,1,408,11295,9,57,1,0.50455344,50.455344000000004,Potenciales
0,0,0,0,1,0,0,1,1,8,0,0,0,1,0,0,0,3856,0,5,22,1,0.7666644,76.66644000000001,Potenciales
0,0,0,0,1,0,0,1,1,8,0,0,0,0,0,0,0,1595,16126,4,51,1,0.5488979,54.889790000000005,Potenciales
0,0,0,0,1,0,0,0,1,49,0,0,0,0,0,0,0,1984,0,7,21,1,0.5732669,57.32669,Potenciales
0,0,0,0,1,0,2,1,1,8,1,0,0,2,1,0,1,3130,10747,6,41,1,0.7207483,72.07483,Potenciales
0,0,0,0,1,2,0,0,1,1,0,0,0,0,1,2,0,263,10235,8,51,1,0.6453714,64.53714000000001,Potenciales
0,0,0,0,1,0,0,0,1,31,0,1,0,0,0,0,0,5181,5523,6,43,1,0.68702143,68.702143,Potenciales
0,0,0,0,1,0,0,0,1,47,0,0,0,0,0,0,0,900,5399,6,44,1,0.79857635,79.857635,Potenciales
3,0,0,1,1,0,0,1,1,31,0,0,0,2,0,0,0,0,25818,7,58,1,0.75310737,75.310737,Potenciales
3,0,0,1,1,0,0,1,1,8,1,0,0,2,1,0,0,0,15237,6,42,1,0.7364091,73.64091,Potenciales
3,0,1,1,1,0,0,1,1,31,1,0,0,0,0,3,1,0,0,5,31,1,0.63135046,63.135045999999996,Potenciales
3,0,1,1,1,0,3,1,1,31,0,0,0,2,0,3,1,0,23335,5,62,1,0.67526037,67.526037,Potenciales
3,0,0,1,1,0,0,1,1,44,0,0,0,2,0,0,1,0,5986,7,46,1,0.6567727,65.67727,Potenciales
3,0,0,1,1,0,0,1,1,34,0,1,0,0,0,0,0,3244,10399,5,38,1,0.7886242,78.86242,Potenciales
3,0,1,2,1,0,0,1,1,8,1,0,0,2,1,3,1,3619,14080,4,48,1,0.67051035,67.051035,Potenciales
3,0,0,2,0,0,3,1,1,26,0,1,0,1,0,0,0,3831,13413,4,43,1,0.59513205,59.513205,Potenciales
3,5,1,1,1,2,3,1,1,31,1,0,1,2,1,2,0,3605,24800,2,56,1,0.5613967,56.139669999999995,Potenciales
8,6,0,2,1,3,0,1,1,2,0,1,0,1,1,3,1,2476,9538,2,52,1,0.7839561,78.39561,Potenciales
8,6,1,1,1,3,0,1,1,46,0,0,0,2,1,2,0,2539,5344,2,45,1,0.77605397,77.605397,Potenciales
8,6,1,1,1,0,0,1,1,31,0,0,0,0,1,2,0,1141,10949,2,55,1,0.7136462,71.36462,Potenciales
8,6,1,1,1,0,0,0,1,8,0,0,0,0,1,1,1,1903,16256,4,44,1,0.51773417,51.773417,Potenciales
8,6,1,1,1,2,0,1,1,31,1,0,0,0,1,0,0,2799,22744,1,44,1,0.5293302,52.93302,Potenciales
8,6,1,1,1,2,0,1,1,38,1,0,0,0,0,0,0,2799,0,1,42,1,0.50638884,50.638884,Potenciales
8,6,1,1,1,0,0,1,1,31,0,0,0,0,0,0,0,1903,0,0,27,1,0.77673143,77.673143,Potenciales
8,6,1,1,1,0,0,0,1,8,0,0,0,0,0,0,0,1903,0,1,62,1,0.5342184,53.421839999999996,Potenciales
8,6,0,2,1,2,0,1,1,31,1,0,0,0,1,0,1,2727,17797,1,53,1,0.54726684,54.726684000000006,Potenciales
8,6,0,2,1,2,0,0,1,31,1,0,0,0,0,0,0,2727,0,1,32,1,0.51629543,51.629543,Potenciales
8,6,1,1,1,0,0,0,1,8,0,0,0,0,0,0,0,1829,0,2,55,1,0.547999,54.7999,Potenciales
8,6,1,1,0,0,0,0,2,8,1,0,0,0,1,1,0,1098,7409,3,53,1,0.5115398,51.15398,Potenciales
8,6,1,2,0,0,1,0,1,31,1,0,0,0,1,1,0,1829,26163,2,47,1,0.6473387,64.73387000000001,Potenciales
8,6,1,2,0,0,0,1,1,8,1,0,0,0,1,2,0,1829,22388,1,38,1,0.6999855,69.99855000000001,Potenciales
4,1,0,1,1,0,0,0,1,38,1,0,0,1,1,0,0,4725,4634,3,24,1,0.5369781,53.697810000000004,Potenciales
1,0,1,1,1,2,0,1,1,3,0,0,0,0,1,3,1,5757,22801,7,58,1,0.7750386,77.50386,Potenciales
1,0,1,1,1,0,0,1,1,7,1,0,0,0,1,3,1,3213,9825,4,45,1,0.6862333,68.62333000000001,Potenciales
1,0,0,1,1,0,3,1,1,46,0,0,0,2,1,3,1,5045,19708,9,25,1,0.6851202,68.51201999999999,Potenciales
1,5,0,1,1,3,0,1,1,38,0,0,0,2,0,3,1,2288,7789,7,51,1,0.51973903,51.973903,Potenciales
1,0,1,1,1,3,1,1,1,8,0,1,0,0,0,3,1,1428,11162,4,52,1,0.7993144,79.93144,Potenciales
1,0,1,1,1,0,0,1,1,8,0,0,0,0,0,0,0,3343,10910,3,56,1,0.6912631,69.12631,Potenciales
1,0,0,1,1,0,3,1,1,31,0,0,0,0,0,0,0,1021,20502,6,44,1,0.78328836,78.328836,Potenciales
1,0,0,1,1,0,3,0,1,8,0,0,0,0,0,0,0,1373,0,4,59,1,0.56770164,56.770164,Potenciales
1,0,0,1,1,0,0,0,1,31,0,1,0,0,0,0,0,3496,10706,4,44,1,0.6506231,65.06231,Potenciales
1,0,1,1,1,3,1,0,2,8,0,0,0,0,0,2,0,1525,15858,4,43,1,0.71629906,71.629906,Potenciales
1,0,1,1,1,0,0,1,1,31,0,1,0,0,0,2,0,2304,13031,7,47,1,0.7512193,75.12193,Potenciales
1,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,0,2804,7992,7,48,1,0.7850047,78.50047,Potenciales
1,0,0,1,1,3,0,0,1,2,0,1,0,0,0,3,1,4092,8091,6,43,1,0.50153506,50.153506,Potenciales
1,0,0,1,1,0,0,0,1,8,0,1,0,2,0,0,1,4877,10045,2,54,1,0.7160697,71.60697,Potenciales
1,5,0,1,1,2,3,1,1,27,1,0,0,0,1,0,0,4000,8865,2,60,1,0.79654735,79.654735,Potenciales
1,0,0,0,1,2,0,1,1,27,1,0,0,0,1,0,1,2464,20628,2,60,1,0.6180202,61.80202,Potenciales
1,0,0,1,1,2,0,0,1,31,1,0,0,0,1,0,0,2464,16259,2,59,1,0.54405165,54.405165,Potenciales
1,0,1,1,1,0,0,1,1,13,0,0,0,0,0,0,0,2510,0,1,43,1,0.62672746,62.672746000000004,Potenciales
2,3,0,1,1,1,3,0,1,16,0,1,0,0,0,0,0,2989,10143,7,45,1,0.7270991,72.70991,Potenciales
0,0,0,0,1,0,0,0,2,21,0,0,0,0,0,0,0,2208,7656,7,56,1,0.7146882,71.46882,Potenciales
0,0,0,0,1,0,3,0,1,31,0,0,0,2,0,0,0,3857,0,5,29,1,0.74607956,74.607956,Potenciales
0,0,0,0,1,0,0,1,1,8,0,0,0,0,0,0,0,920,2196,6,55,1,0.63670415,63.670415000000006,Potenciales
0,0,1,0,1,0,3,0,1,8,0,0,0,0,0,0,0,4313,16723,4,42,1,0.5650572,56.505720000000004,Potenciales
0,0,1,0,1,0,0,1,1,31,0,0,0,0,0,2,0,2793,10552,5,43,1,0.72377867,72.377867,Potenciales
0,0,1,0,1,0,3,1,1,32,1,0,0,0,1,3,1,2156,30392,7,59,1,0.7440842,74.40841999999999,Potenciales
0,0,0,0,1,0,0,1,1,47,0,0,0,0,0,3,1,2360,5225,5,54,1,0.6419513,64.19513,Potenciales
0,0,0,0,1,3,0,0,0,16,0,0,0,3,0,0,0,3036,0,5,20,1,0.7844664,78.44664,Potenciales
0,0,0,0,1,0,0,1,1,2,0,0,0,0,1,3,1,512,10371,9,42,1,0.55650145,55.650144999999995,Potenciales
0,0,0,0,1,0,3,0,1,42,0,0,0,0,1,0,0,1196,13450,9,55,1,0.640863,64.0863,Potenciales
0,0,0,0,1,0,0,0,1,8,0,0,0,2,1,0,0,828,6498,4,44,1,0.6513452,65.13452,Potenciales
7,6,0,1,1,0,0,0,1,51,0,0,0,0,0,0,0,1317,0,2,23,1,0.5441725,54.417249999999996,Potenciales
7,6,0,1,1,3,0,1,1,51,0,0,0,0,0,0,0,1317,0,2,30,1,0.7228069,72.28069,Potenciales
9,6,1,2,1,0,3,1,1,31,0,0,0,0,0,2,0,732,18441,4,50,1,0.7998203,79.98203000000001,Potenciales
9,6,1,2,1,0,0,0,1,31,0,1,0,0,0,0,1,2217,21992,4,43,1,0.6346387,63.46387,Potenciales
9,6,1,2,1,1,3,1,1,44,0,0,0,0,0,2,1,0,17861,4,51,1,0.559401,55.9401,Potenciales
9,6,1,2,1,0,0,1,1,31,0,1,0,0,0,1,1,0,22164,4,50,1,0.6934012,69.34012,Potenciales
9,6,1,2,1,0,0,1,1,31,1,0,0,0,1,3,1,1946,37686,7,55,1,0.7326005,73.26004999999999,Potenciales
9,6,1,2,1,0,0,1,1,30,0,1,0,0,1,2,0,4057,20703,3,54,1,0.6703278,67.03278,Potenciales
3,5,1,1,1,3,0,0,1,8,0,0,0,2,0,3,1,2195,0,7,34,1,0.74594086,74.594086,Potenciales
3,5,1,1,1,3,3,1,2,11,0,0,0,2,1,3,1,2320,13591,7,40,1,0.7063663,70.63663,Potenciales
3,0,0,1,1,0,0,1,1,46,0,0,0,2,1,3,1,0,11318,4,51,1,0.79152244,79.15224400000001,Potenciales
3,0,1,2,1,0,3,1,1,49,0,0,0,2,0,1,1,3116,23932,5,60,1,0.6577537,65.77537,Potenciales
3,0,1,1,1,0,3,1,2,1,0,0,0,2,0,1,0,992,24771,7,56,1,0.7395761,73.95761,Potenciales
3,0,0,1,1,0,0,1,1,11,1,0,0,1,1,0,0,0,3929,8,52,1,0.51193506,51.193506,Potenciales
3,0,1,2,1,0,0,0,1,31,0,1,0,2,1,3,1,5853,12323,4,56,1,0.66318756,66.31875600000001,Potenciales
3,0,1,1,1,0,0,1,1,26,1,1,0,2,1,1,0,4497,11258,4,53,1,0.58296657,58.296656999999996,Potenciales
3,0,0,2,1,0,0,1,1,49,0,1,0,2,0,3,1,2475,12739,5,55,1,0.5987257,59.87257,Potenciales
3,5,0,1,1,2,0,1,1,31,1,0,0,2,1,0,1,5290,26871,1,61,1,0.764115,76.4115,Potenciales
3,7,0,1,1,2,0,1,1,0,0,0,1,1,0,0,0,7954,0,1,55,1,0.74554366,74.554366,Potenciales
8,6,0,2,1,2,0,1,1,8,1,0,0,0,1,0,0,2727,16458,2,62,1,0.7902737,79.02736999999999,Potenciales
8,6,0,2,1,0,0,0,1,47,0,0,0,0,1,2,0,1829,13352,1,51,1,0.59240335,59.240335,Potenciales
